0,17DRP5sb8fy_0_0_color.npy,0.4498569817520585,0.148936634590597,0.2259688575490587,0.07834503491741447
1,17DRP5sb8fy_0_10_color.npy,0.8469716425306862,0.23209972832787493,0.23567006814707506,0.0859235951634653
2,17DRP5sb8fy_0_11_color.npy,1.2299484433667454,0.3582049983170605,0.21703236187347716,0.06409831357577864
3,17DRP5sb8fy_0_12_color.npy,0.3745397195493568,0.1448711559521622,0.160619032932919,0.055749471521749264
4,17DRP5sb8fy_0_13_color.npy,2.20324360852483,0.5214509755040232,0.20159289556979043,0.05552203225476963
5,17DRP5sb8fy_0_14_color.npy,2.2171014078565454,0.5533988427789942,0.20821550519914628,0.06217334653137622
6,17DRP5sb8fy_0_1_color.npy,0.5337025959836923,0.18397933059299476,0.21378670557299717,0.07789701022724303
7,17DRP5sb8fy_0_2_color.npy,0.6271651177951505,0.234298594176026,0.19673739998946815,0.06722606266534609
8,17DRP5sb8fy_0_3_color.npy,0.6169096438984841,0.21447903327957346,0.18726126969737333,0.06808531368550706
9,17DRP5sb8fy_0_4_color.npy,0.2824845941102048,0.11753355405862803,0.190750996269092,0.06706028767145143
10,17DRP5sb8fy_0_5_color.npy,0.2752014138943833,0.1076151981225104,0.2021319242391927,0.07311364185242232
11,17DRP5sb8fy_0_6_color.npy,0.44036256250616895,0.13330792084311907,0.21872983814972793,0.07890087120038553
12,17DRP5sb8fy_0_7_color.npy,0.5860116245496225,0.16900323970780187,0.24791875638770294,0.08286709750768431
13,17DRP5sb8fy_0_8_color.npy,0.6890570145980415,0.20435724480391107,0.2414844180004684,0.08740082891971392
14,17DRP5sb8fy_0_9_color.npy,0.5498150256802312,0.18126207017499468,0.20572912711315153,0.07920107105228294
15,17DRP5sb8fy_1_0_color.npy,0.7988361311595625,0.19027864204641814,0.3066601464043055,0.09563772207873994
16,17DRP5sb8fy_1_10_color.npy,0.2128432381266929,0.10720653392968447,0.1812743352751075,0.05406783780576309
17,17DRP5sb8fy_1_11_color.npy,0.27221724590367813,0.1152668203392503,0.18497417618751022,0.05699339508136529
18,17DRP5sb8fy_1_12_color.npy,0.6667862036284911,0.1863332986482672,0.20981921667445186,0.06011261571560251
